tick,router_id,flit_in,flit_out,avg_wait,max_wait,buffer_occ,active_vcs,stalls,credits,crossbar,io_ratio,sw_in_arb,sw_out_arb,empty_vcs,total_wait,min_cred,max_cred,credit_sends
4195500,1,126,0,408.33,5300.00,1,1,0,120,336691,0.0000,3517,3378,59,24500.00,1,4,26
4195500,10,99,0,855.09,5500.00,2,3,25,143,397553,0.0000,4702,4464,70,61566.67,1,4,94
4198500,15,43,0,741.54,6400.00,1,1,16,94,132982,0.0000,2579,2529,47,35593.75,1,4,40
4198500,3,33,0,689.24,6583.33,2,2,13,95,108989,0.0000,2538,2491,46,33083.33,0,4,31
4201500,2,40,0,683.75,6500.00,1,2,18,117,170612,0.0000,3642,3501,59,41025.00,0,4,38
4201500,0,31,0,650.00,6600.00,1,1,21,96,119599,0.0000,2436,2406,47,31200.00,1,4,31
4203500,6,70,0,670.37,5500.00,0,0,18,141,311457,0.0000,4763,4482,72,48266.67,0,4,65
4205500,12,26,0,460.50,4000.00,1,1,15,96,98308,0.0000,2578,2532,47,22104.17,1,4,27
4208500,5,42,0,460.96,5300.00,1,1,20,144,266801,0.0000,4731,4542,71,33188.89,1,4,42
4211500,14,53,0,626.67,5450.00,2,2,24,120,251240,0.0000,3794,3664,58,37600.00,1,4,51
4212500,13,37,0,506.67,4200.00,1,1,19,120,186595,0.0000,3746,3603,59,30400.00,1,4,33
4217500,7,57,0,645.28,5666.67,1,1,25,120,226760,0.0000,3623,3462,59,38716.67,1,4,56
4225500,11,77,0,933.06,5950.00,0,0,14,120,215877,0.0000,3494,3355,60,55983.33,1,4,71
4234500,8,38,0,724.17,5000.00,1,1,15,120,147761,0.0000,3577,3451,59,43450.00,1,4,35
4237000,9,75,0,747.22,5000.00,0,0,21,142,366305,0.0000,4655,4397,72,53800.00,1,4,72
4243000,4,24,0,622.78,7000.00,0,0,10,120,112811,0.0000,3577,3430,60,37366.67,1,4,25
4245500,1,135,0,514.52,5000.00,2,2,0,118,339463,0.0000,3551,3412,58,30871.43,1,4,34
4245500,10,54,0,712.50,8000.00,0,0,23,143,274046,0.0000,4758,4520,72,51300.00,1,4,56
4249000,15,30,0,755.21,8100.00,0,0,15,96,114542,0.0000,2610,2559,48,36250.00,1,4,30
4251500,2,51,0,612.32,5125.00,1,2,23,118,218666,0.0000,3693,3551,59,36739.29,1,4,50
4252500,3,28,0,633.68,7250.00,1,1,15,96,102769,0.0000,2567,2519,47,30416.67,1,4,28
4252500,0,34,0,495.83,4500.00,1,1,20,96,128515,0.0000,2470,2440,47,23800.00,1,4,34
4253500,6,54,0,468.23,5000.00,0,1,24,142,311184,0.0000,4817,4536,72,33712.50,1,4,54
4259500,5,70,0,614.58,5400.00,0,0,22,144,320338,0.0000,4801,4604,72,44250.00,1,4,62
4261500,12,19,0,420.83,6200.00,1,1,15,96,86427,0.0000,2597,2551,47,20200.00,1,4,19
4262500,13,34,0,640.00,6000.00,1,1,13,120,155808,0.0000,3780,3637,59,38400.00,1,4,34
4264500,14,45,0,497.08,4500.00,1,1,14,120,162094,0.0000,3840,3700,59,29825.00,1,4,36
4267500,7,45,0,838.61,6300.00,2,2,23,119,216070,0.0000,3667,3506,58,50316.67,0,4,44
4275500,11,52,0,599.81,5833.33,0,1,20,116,212802,0.0000,3546,3404,60,35988.89,0,4,49
4284500,8,61,0,664.44,6433.33,1,1,19,120,236551,0.0000,3638,3506,59,39866.67,1,4,55
4287500,9,43,0,431.25,4500.00,1,1,20,144,256212,0.0000,4697,4439,71,31050.00,1,4,42
4293500,4,36,0,621.94,5200.00,1,1,22,120,182721,0.0000,3612,3464,59,37316.67,1,4,34
4295500,1,146,0,629.38,5100.00,2,2,0,117,343652,0.0000,3597,3457,58,37762.50,0,4,45
4295500,10,77,0,583.68,5500.00,1,1,19,140,318748,0.0000,4833,4594,71,42025.00,1,4,74
4299000,15,36,0,733.16,6625.00,1,1,24,93,146861,0.0000,2645,2594,47,35191.67,1,4,35
4303000,0,28,0,660.42,5000.00,0,0,15,96,105569,0.0000,2499,2469,48,31700.00,1,4,29
4304500,6,74,0,475.25,5150.00,1,1,25,144,342836,0.0000,4889,4606,71,34217.65,1,4,70
4309500,5,45,0,405.25,4100.00,0,1,15,140,254334,0.0000,4846,4649,72,29177.78,1,4,45
4310500,3,25,0,694.79,7700.00,1,1,16,96,98821,0.0000,2592,2544,47,33350.00,1,4,25
4310500,2,51,0,452.44,5450.00,1,1,29,120,264654,0.0000,3744,3602,59,27146.15,1,4,51
4311500,12,28,0,608.33,6000.00,1,1,16,96,112870,0.0000,2625,2579,47,29200.00,1,4,28
4314500,14,72,0,654.17,5150.00,1,1,23,119,291172,0.0000,3909,3766,59,39250.00,0,4,66
4315500,13,28,0,390.83,5000.00,1,1,15,120,142434,0.0000,3808,3664,59,23450.00,1,4,27
4325500,7,41,0,895.00,7100.00,1,1,23,120,211714,0.0000,3709,3547,59,53700.00,1,4,41
4326500,11,37,0,803.33,7100.00,0,0,22,120,195086,0.0000,3583,3441,60,48200.00,1,4,37
4334500,8,34,0,583.33,5100.00,0,0,18,120,179736,0.0000,3673,3540,60,35000.00,1,4,34
4337500,9,24,0,311.11,4100.00,1,1,12,144,151344,0.0000,4721,4463,71,22400.00,1,4,24
4343500,4,50,0,671.94,6100.00,0,0,21,120,216365,0.0000,3663,3510,60,40316.67,1,4,46
4345500,1,135,0,560.00,6100.00,3,3,0,120,347438,0.0000,3631,3491,57,33600.00,1,4,34
4350500,10,56,0,482.87,5100.00,2,2,24,144,327937,0.0000,4888,4648,70,34766.67,1,4,54
4353000,0,22,0,546.88,4800.00,0,0,13,95,79326,0.0000,2520,2488,48,26250.00,0,4,19
4354500,6,61,0,534.49,4100.00,0,0,20,143,306192,0.0000,4951,4668,72,38483.33,0,4,62
4359500,5,50,0,436.57,4600.00,0,1,26,140,313134,0.0000,4896,4699,72,31433.33,0,4,50
4359500,15,15,0,472.92,9000.00,1,1,13,96,72862,0.0000,2660,2609,47,22700.00,1,4,15
4360500,3,22,0,519.79,5000.00,0,1,10,92,71537,0.0000,2615,2567,48,24950.00,1,4,23
4360500,2,67,0,542.29,5500.00,1,2,15,114,247061,0.0000,3811,3664,59,32537.50,0,4,62
4361500,12,31,0,738.54,7500.00,0,1,15,93,114195,0.0000,2657,2611,48,35450.00,1,4,32
4364500,14,35,0,585.00,6300.00,1,1,18,120,185392,0.0000,3944,3800,59,35100.00,1,4,34
4365500,13,58,0,655.03,5000.00,1,2,16,115,240077,0.0000,3866,3722,59,39301.59,1,4,58
4375500,7,47,0,782.34,5857.14,2,2,20,118,224933,0.0000,3755,3592,58,46940.48,1,4,45
4376500,11,56,0,735.00,6000.00,0,0,17,117,204372,0.0000,3638,3492,60,44100.00,1,4,51
4385000,8,34,0,679.72,6500.00,0,0,20,120,184948,0.0000,3707,3572,60,40783.33,1,4,32
4387500,9,51,0,595.14,5100.00,1,1,23,143,314175,0.0000,4772,4514,71,42850.00,0,4,51
4393500,4,60,0,895.00,6900.00,1,1,18,118,219338,0.0000,3722,3562,59,53700.00,1,4,52
4395500,1,128,0,625.83,6100.00,3,3,4,120,347873,0.0000,3669,3528,57,37550.00,1,4,42
4400500,10,59,0,766.67,5300.00,0,0,22,143,341458,0.0000,4949,4708,72,55200.00,0,4,60
4403000,0,34,0,617.01,5750.00,0,0,19,94,125230,0.0000,2554,2522,48,29616.67,1,4,34
4409500,15,33,0,410.42,6100.00,1,1,21,96,133941,0.0000,2693,2642,47,19700.00,1,4,33
4409500,6,39,0,573.61,4100.00,1,1,24,144,271910,0.0000,4989,4706,71,41300.00,1,4,38
4409500,5,52,0,554.48,4700.00,2,2,24,142,306970,0.0000,4946,4748,70,39922.73,0,4,49
4411500,2,18,0,410.00,4500.00,1,1,16,120,117557,0.0000,3829,3681,59,24600.00,1,4,17
4411500,12,24,0,686.46,7500.00,2,2,18,94,104885,0.0000,2679,2633,46,32950.00,1,4,22
4415500,13,49,0,648.54,5200.00,0,0,21,119,236112,0.0000,3916,3772,60,38912.50,1,4,50
4419500,3,26,0,344.53,5100.00,1,1,20,96,110939,0.0000,2640,2592,47,16537.50,1,4,25
4426500,11,53,0,527.50,4850.00,0,0,24,120,256655,0.0000,3691,3543,60,31650.00,1,4,51
4426500,7,52,0,511.39,5083.33,1,1,23,120,231608,0.0000,3808,3641,59,30683.33,1,4,49
4427500,14,47,0,527.78,5500.00,2,2,24,120,240855,0.0000,3990,3845,58,31666.67,1,4,45
4435000,8,38,0,539.44,5500.00,0,0,15,118,179462,0.0000,3745,3608,60,32366.67,0,4,36
4438500,9,43,0,427.78,4000.00,1,1,22,144,267695,0.0000,4815,4557,71,30800.00,1,4,43
4443500,4,29,0,432.50,5100.00,1,1,16,120,150218,0.0000,3751,3590,59,25950.00,1,4,28
4445500,1,58,0,413.33,5000.00,0,0,14,118,244207,0.0000,3700,3558,60,24800.00,1,4,30
4450500,10,66,0,442.01,4850.00,1,1,23,140,340844,0.0000,5013,4766,71,31825.00,0,4,58
4453500,0,30,0,450.69,4433.33,1,1,23,96,129370,0.0000,2583,2551,47,21633.33,1,4,29
4459500,15,38,0,595.49,5100.00,1,1,19,94,146322,0.0000,2731,2680,47,28583.33,1,4,38
4459500,6,79,0,523.96,4975.00,0,0,19,143,341053,0.0000,5064,4772,72,37725.00,1,4,66
4460000,5,44,0,418.29,4850.00,0,0,23,144,281419,0.0000,4992,4790,72,30116.67,1,4,42
4461500,2,41,0,578.33,6100.00,1,1,23,120,229523,0.0000,3870,3722,59,34700.00,1,4,41
4462000,12,42,0,634.72,4666.67,0,0,21,95,145913,0.0000,2723,2676,48,30466.67,1,4,43
4465500,13,61,0,656.67,5700.00,0,0,18,120,227736,0.0000,3973,3824,60,39400.00,1,4,52
4476500,7,25,0,503.33,6500.00,0,0,12,119,127944,0.0000,3834,3666,60,30200.00,0,4,25
4476500,11,25,0,553.33,5100.00,1,1,15,119,127995,0.0000,3715,3567,59,33200.00,0,4,24
4478000,14,68,0,564.72,5300.00,0,0,25,120,298650,0.0000,4059,3907,60,33883.33,1,4,62
4485000,8,50,0,570.00,5400.00,1,1,22,116,239595,0.0000,3794,3655,59,34200.00,0,4,47
4485500,3,21,0,277.08,2100.00,1,1,14,96,91134,0.0000,2661,2613,47,13300.00,1,4,21
4488500,9,51,0,588.43,5000.00,1,1,20,144,288721,0.0000,4866,4605,71,42366.67,1,4,48
4493500,4,57,0,559.83,6140.00,2,2,19,120,227905,0.0000,3804,3641,58,33590.00,1,4,51
4495500,1,32,0,466.67,4500.00,0,0,25,120,196563,0.0000,3732,3589,60,28000.00,1,4,31
4500500,10,45,0,495.04,4300.00,1,1,20,141,277777,0.0000,5058,4810,71,35642.86,0,4,44
4503500,0,38,0,526.74,7733.33,0,0,21,96,151631,0.0000,2622,2589,48,25283.33,1,4,38
4509500,15,24,0,619.27,5500.00,1,1,10,93,77959,0.0000,2755,2700,47,29725.00,0,4,20
4510000,5,43,0,622.22,5900.00,0,0,18,143,269389,0.0000,5035,4833,72,44800.00,0,4,43
4510500,6,34,0,457.64,4600.00,0,0,16,144,220297,0.0000,5098,4805,72,32950.00,1,4,33
4514500,12,25,0,327.08,4500.00,1,1,20,96,118299,0.0000,2747,2700,47,15700.00,1,4,24
4515500,13,44,0,447.50,4100.00,1,1,28,120,253839,0.0000,4016,3866,59,26850.00,1,4,42
4520500,2,34,0,448.33,5100.00,1,1,22,120,201976,0.0000,3904,3756,59,26900.00,1,4,34
4526500,11,34,0,645.00,5100.00,0,1,15,117,161270,0.0000,3750,3602,60,38700.00,1,4,35
4526500,7,34,0,658.61,6100.00,2,3,13,115,143507,0.0000,3866,3698,58,39516.67,1,4,32
4528000,14,47,0,513.61,4166.67,0,0,21,119,243701,0.0000,4106,3952,60,30816.67,1,4,45
4535000,8,53,0,710.07,5600.00,0,0,25,120,261349,0.0000,3848,3709,60,42603.92,1,4,54
4538500,9,51,0,444.44,4000.00,1,1,19,144,254677,0.0000,4917,4650,71,32000.00,1,4,45
4541500,3,22,0,463.89,5400.00,1,1,18,96,104990,0.0000,2683,2635,47,22266.67,1,4,22
4543500,4,42,0,767.78,7100.00,1,1,19,120,201463,0.0000,3847,3683,59,46066.67,1,4,42
4545500,1,66,0,450.83,6400.00,1,2,7,117,201882,0.0000,3761,3618,59,27050.00,1,4,34
4550500,10,61,0,612.20,6300.00,0,0,23,142,353486,0.0000,5120,4871,72,44078.21,1,4,61
4553500,0,25,0,760.42,8100.00,1,1,15,94,98857,0.0000,2646,2613,47,36500.00,0,4,24
4560500,5,65,0,606.94,4900.00,1,1,18,144,320952,0.0000,5099,4888,71,43700.00,1,4,55
4560500,6,60,0,567.59,5200.00,1,1,21,141,309582,0.0000,5157,4864,71,40866.67,0,4,59
4563500,15,13,0,335.42,5000.00,1,1,12,96,67672,0.0000,2768,2713,47,16100.00,1,4,13
4565500,13,37,0,566.67,6600.00,0,0,16,117,194229,0.0000,4054,3904,60,34000.00,0,4,38
4570500,2,55,0,672.36,5100.00,1,1,23,118,276160,0.0000,3959,3811,59,40341.67,1,4,55
4573500,12,29,0,696.53,6500.00,1,1,16,96,108656,0.0000,2776,2729,47,33433.33,1,4,29
4576500,11,38,0,345.76,4562.50,0,0,30,120,242567,0.0000,3788,3639,60,20745.83,1,4,37
4576500,7,64,0,596.83,4433.33,1,1,26,117,324588,0.0000,3931,3763,59,35809.52,0,4,65
4578000,14,42,0,510.56,7200.00,2,2,20,116,198445,0.0000,4145,3987,58,30633.33,0,4,35
4585500,8,24,0,403.33,4333.33,1,1,14,120,133989,0.0000,3871,3732,59,24200.00,1,4,23
4588500,9,49,0,520.02,5475.00,1,2,23,141,327307,0.0000,4966,4699,71,37441.67,1,4,49
4591500,3,52,0,841.67,5500.00,1,1,28,94,202196,0.0000,2735,2686,47,40400.00,1,4,51
4594500,4,23,0,478.33,5000.00,0,0,14,120,133071,0.0000,3871,3707,60,28700.00,1,4,24
4595500,1,142,0,736.94,6600.00,0,0,3,120,364423,0.0000,3818,3675,60,44216.67,1,4,57
4600500,10,63,0,673.02,6100.00,1,1,20,141,318427,0.0000,5182,4927,71,48457.14,1,4,56
4604500,0,21,0,454.17,5000.00,0,0,17,96,102360,0.0000,2668,2635,48,21800.00,1,4,22
4610500,6,49,0,663.54,6312.50,0,1,18,141,298261,0.0000,5207,4914,72,47775.00,1,4,50
4610500,5,48,0,573.38,6000.00,1,1,17,140,289871,0.0000,5147,4936,71,41283.33,0,4,48
4613500,15,44,0,600.69,6000.00,0,0,21,95,175084,0.0000,2813,2758,48,28833.33,1,4,45
4615500,13,54,0,653.33,6600.00,1,1,24,120,255274,0.0000,4107,3955,59,39200.00,1,4,51
4620500,2,40,0,519.34,7650.00,0,0,21,119,218482,0.0000,4000,3851,60,31160.26,1,4,40
4626500,7,46,0,776.39,7900.00,1,1,26,120,249855,0.0000,3977,3807,59,46583.33,1,4,44
4627500,11,41,0,670.56,6033.33,2,2,20,120,186565,0.0000,3827,3675,58,40233.33,1,4,36
4629500,14,70,0,662.16,4900.00,2,2,25,120,313214,0.0000,4215,4048,58,39729.49,1,4,61
4629500,12,39,0,758.33,6000.00,1,1,19,96,143029,0.0000,2815,2768,47,36400.00,1,4,39
4635500,8,34,0,576.48,5666.67,0,1,19,117,194996,0.0000,3906,3767,60,34588.89,1,4,35
4640500,9,52,0,538.48,4750.00,1,1,21,144,288304,0.0000,5018,4749,71,38770.24,1,4,50
4641500,3,44,0,827.78,8900.00,0,1,14,93,135196,0.0000,2780,2725,48,39733.33,1,4,39
4645500,1,112,0,538.89,5500.00,1,1,6,118,340029,0.0000,3855,3711,59,32333.33,1,4,41
4650500,4,24,0,540.00,6100.00,1,1,19,120,152509,0.0000,3894,3730,59,32400.00,1,4,23
4650500,10,42,0,433.41,5100.00,1,2,19,142,267236,0.0000,5224,4967,71,31205.77,1,4,40
4656500,0,33,0,748.61,7300.00,1,1,20,96,132620,0.0000,2700,2666,47,35933.33,1,4,31
4660500,6,58,0,650.23,6000.00,1,2,21,140,316190,0.0000,5264,4970,71,46816.67,0,4,56
4661500,5,42,0,502.78,4300.00,0,0,24,144,307285,0.0000,5190,4979,72,36200.00,1,4,43
4664500,15,24,0,652.08,6900.00,1,1,15,96,99707,0.0000,2836,2781,47,31300.00,1,4,23
4666500,13,29,0,366.39,6100.00,1,1,20,120,182678,0.0000,4136,3984,59,21983.33,1,4,29
4673500,2,29,0,525.28,6400.00,1,1,17,120,158534,0.0000,4028,3879,59,31516.67,1,4,28
4676500,7,56,0,838.13,5500.00,1,4,18,114,233900,0.0000,4033,3863,59,50287.50,1,4,56
4677500,11,41,0,573.17,4500.00,2,2,21,117,206925,0.0000,3868,3713,58,34390.48,1,4,38
4679500,14,34,0,431.39,4666.67,1,1,17,120,195158,0.0000,4250,4081,59,25883.33,1,4,33
4682500,12,17,0,468.75,6000.00,2,2,13,96,80536,0.0000,2831,2784,46,22500.00,1,4,16
4685500,8,42,0,574.55,5000.00,1,1,25,120,234835,0.0000,3947,3808,59,34472.73,1,4,41
4692500,9,84,0,541.44,4800.00,1,1,23,144,353993,0.0000,5102,4817,71,38983.33,1,4,68
4694500,3,36,0,599.36,8000.00,1,1,19,96,139829,0.0000,2815,2759,47,28769.23,1,4,34
4695500,1,127,0,414.17,5650.00,1,1,0,120,372457,0.0000,3882,3738,59,24850.00,1,4,27
4700500,4,39,0,685.83,10100.00,0,0,17,119,206207,0.0000,3933,3768,60,41150.00,0,4,38
4700500,10,76,0,619.21,5500.00,1,2,19,141,344936,0.0000,5294,5034,71,44583.33,1,4,67
4706500,0,31,0,538.19,11100.00,0,0,15,96,118020,0.0000,2732,2697,48,25833.33,1,4,31
4712500,6,70,0,611.57,4100.00,1,1,19,144,355325,0.0000,5330,5034,71,44033.33,1,4,64
4716500,13,52,0,613.57,6900.00,2,2,17,118,244641,0.0000,4187,4035,58,36814.29,1,4,51
4716500,5,56,0,545.60,6050.00,2,2,14,144,275291,0.0000,5243,5030,70,39283.33,1,4,51
4717500,15,49,0,856.25,6000.00,1,1,17,96,174056,0.0000,2885,2828,47,41100.00,1,4,47
4724000,2,54,0,648.33,5600.00,0,0,26,120,304627,0.0000,4083,3932,60,38900.00,1,4,53
4728500,7,63,0,1034.95,7000.00,1,1,19,120,257056,0.0000,4095,3921,59,62097.22,1,4,58
4729500,11,65,0,848.40,5333.33,1,1,24,120,273201,0.0000,3933,3773,59,50904.17,1,4,60
4729500,14,67,0,721.67,6100.00,1,1,18,120,238061,0.0000,4302,4124,59,43300.00,1,4,43
4732500,12,42,0,738.54,8100.00,1,1,13,94,131858,0.0000,2874,2821,47,35450.00,1,4,37
4735500,8,45,0,554.80,6500.00,0,2,15,114,210738,0.0000,3993,3854,60,33288.10,1,4,46
4742500,9,40,0,500.00,4000.00,1,1,17,144,246794,0.0000,5142,4857,71,36000.00,1,4,40
4744500,3,33,0,653.12,5500.00,2,2,18,94,138759,0.0000,2847,2791,46,31350.00,1,4,32
4745500,1,146,0,440.00,3600.00,1,1,0,119,376288,0.0000,3927,3782,59,26400.00,0,4,44
4750500,10,70,0,708.33,5400.00,0,0,23,143,354644,0.0000,5364,5096,72,51000.00,1,4,62
4751500,4,38,0,594.17,5350.00,1,1,18,120,193131,0.0000,3970,3805,59,35650.00,1,4,37
4756500,0,43,0,501.04,5000.00,0,0,23,94,174028,0.0000,2775,2739,48,24050.00,1,4,42
4762500,6,74,0,835.65,5900.00,0,0,22,143,364879,0.0000,5404,5107,72,60166.67,0,4,73
4766500,13,58,0,531.88,5350.00,0,1,25,117,304588,0.0000,4247,4089,60,31912.50,1,4,54
4766500,5,76,0,634.26,5750.00,0,0,19,143,354338,0.0000,5310,5094,72,45666.67,1,4,64
4767500,15,42,0,557.29,6000.00,0,1,25,93,190930,0.0000,2928,2871,48,26750.00,1,4,43
4774000,2,75,0,753.19,6950.00,1,1,18,117,285795,0.0000,4157,4004,59,45191.67,0,4,72
4778500,7,62,0,589.00,5850.00,1,1,21,115,264694,0.0000,4157,3979,59,35340.20,1,4,58
4779500,11,49,0,491.24,5840.91,2,2,23,118,254474,0.0000,3981,3820,58,29474.24,1,4,47
4781500,14,40,0,546.55,6600.00,1,1,23,120,240296,0.0000,4342,4164,59,32792.86,1,4,40
4784500,12,32,0,598.26,4750.00,1,1,19,96,139083,0.0000,2906,2852,47,28716.67,1,4,31
4785500,8,48,0,769.21,5285.71,2,2,23,118,240335,0.0000,4038,3897,58,46152.38,1,4,43
4792500,9,68,0,595.83,5100.00,0,0,20,142,293289,0.0000,5203,4909,72,42900.00,1,4,52
4795500,1,76,0,649.72,5100.00,2,3,15,116,266590,0.0000,3988,3839,58,38983.33,1,4,57
4795500,3,30,0,529.17,5200.00,1,1,19,96,134814,0.0000,2878,2822,47,25400.00,1,4,31
4800500,10,34,0,494.68,5600.00,1,2,18,141,224964,0.0000,5397,5129,71,35616.67,1,4,33
4801500,4,64,0,620.71,5100.00,2,2,20,117,272319,0.0000,4032,3861,58,37242.86,1,4,56
4806500,0,50,0,684.72,5000.00,0,0,17,94,148964,0.0000,2825,2781,48,32866.67,1,4,42
4812500,6,41,0,442.94,5100.00,2,2,21,142,292189,0.0000,5443,5145,70,31891.67,1,4,38
4816500,5,35,0,441.67,4100.00,0,0,20,144,265846,0.0000,5345,5129,72,31800.00,1,4,35
4817500,13,30,0,537.22,5500.00,1,1,19,120,184645,0.0000,4276,4117,59,32233.33,1,4,28
4818500,15,41,0,828.60,8500.00,1,1,19,96,158974,0.0000,2968,2910,47,39772.73,1,4,39
4824000,2,64,0,753.04,5500.00,1,1,24,117,314684,0.0000,4221,4066,59,45182.46,0,4,62
4828500,7,84,0,785.55,6000.00,2,2,21,115,312861,0.0000,4237,4048,58,47133.24,1,4,69
4829500,11,83,0,1067.45,7500.00,0,0,24,117,316511,0.0000,4066,3900,60,64047.22,1,4,80
4831500,14,39,0,626.67,5500.00,1,1,17,118,225940,0.0000,4381,4202,59,37600.00,1,4,38
4835500,8,56,0,652.24,4884.62,1,1,19,118,251304,0.0000,4095,3953,59,39134.62,1,4,56
4836500,12,29,0,627.08,7000.00,1,1,19,96,129031,0.0000,2935,2880,47,30100.00,1,4,28
4842500,9,65,0,555.09,3933.33,1,1,20,143,355774,0.0000,5267,4973,71,39966.67,0,4,64
4845500,3,31,0,652.23,5357.14,0,1,17,95,133477,0.0000,2910,2854,48,31307.14,1,4,32
4845500,1,45,0,689.17,5550.00,0,0,15,120,204995,0.0000,4035,3886,60,41350.00,1,4,47
4850500,10,80,0,764.76,5250.00,2,2,15,142,351114,0.0000,5475,5200,70,55062.88,1,4,71
4851500,4,52,0,613.89,5700.00,1,1,28,118,295412,0.0000,4085,3914,59,36833.33,1,4,53
4856500,0,18,0,457.29,5100.00,1,1,12,93,80867,0.0000,2842,2798,47,21950.00,1,4,17
4862500,6,92,0,689.42,5400.00,2,2,19,140,383734,0.0000,5530,5219,70,49638.46,1,4,74
4866500,5,64,0,544.44,5000.00,1,1,26,143,428461,0.0000,5408,5191,71,39200.00,1,4,62
4867500,13,32,0,507.50,4700.00,1,1,13,117,177669,0.0000,4308,4149,59,30450.00,1,4,32
4869000,15,36,0,668.75,6000.00,0,0,23,96,172803,0.0000,3005,2947,48,32100.00,1,4,37
4874000,2,42,0,637.31,5500.00,1,1,22,117,237069,0.0000,4263,4108,59,38238.46,1,4,42
4878500,7,52,0,692.44,6200.00,1,2,21,119,277183,0.0000,4290,4101,59,41546.49,1,4,53
4879500,11,45,0,662.85,7200.00,1,2,20,117,231285,0.0000,4110,3943,59,39770.83,1,4,43
4882000,14,59,0,624.44,6250.00,0,0,20,120,291837,0.0000,4441,4261,60,37466.67,1,4,59
4885500,8,46,0,798.23,6100.00,2,2,25,118,274382,0.0000,4140,3997,58,47893.94,0,4,44
4886500,12,51,0,800.69,6100.00,0,0,21,96,185931,0.0000,2986,2929,48,38433.33,1,4,49
4896000,1,50,0,716.67,7100.00,0,0,27,120,281752,0.0000,4085,3936,60,43000.00,1,4,50
4896500,9,44,0,585.88,6900.00,1,1,15,144,244624,0.0000,5311,5014,71,42183.33,1,4,41
4898500,3,50,0,629.57,6269.23,1,1,20,96,163839,0.0000,2957,2895,47,30219.23,1,4,41
4900500,10,73,0,581.94,5500.00,1,1,12,142,339384,0.0000,5519,5238,71,41900.00,1,4,43
4903500,4,49,0,608.61,6250.00,2,2,22,120,244407,0.0000,4133,3960,58,36516.67,1,4,46
4908500,0,25,0,503.47,5300.00,1,1,17,96,115294,0.0000,2867,2823,47,24166.67,1,4,25
4912500,6,46,0,556.94,6100.00,0,1,21,141,335505,0.0000,5578,5264,72,40100.00,1,4,45
4916500,5,50,0,557.64,5400.00,2,2,16,142,292054,0.0000,5457,5238,70,40150.00,1,4,47
4917500,13,62,0,572.99,4312.50,0,0,17,117,251004,0.0000,4366,4205,60,34379.17,0,4,56
4920500,15,41,0,456.25,5450.00,1,1,20,96,154140,0.0000,3044,2979,47,21900.00,1,4,32
4924000,2,47,0,471.11,6000.00,0,0,26,120,272612,0.0000,4311,4156,60,28266.67,1,4,48
4928500,7,35,0,649.26,6888.89,1,1,13,120,168861,0.0000,4325,4132,59,38955.56,1,4,31
4929500,11,35,0,751.87,6928.57,1,1,22,120,214009,0.0000,4145,3978,59,45111.90,1,4,35
4933500,14,45,0,603.33,6000.00,0,0,19,120,248569,0.0000,4486,4306,60,36200.00,1,4,45
4937500,12,15,0,377.08,5000.00,1,1,10,96,70474,0.0000,3000,2943,47,18100.00,1,4,14
4937500,8,22,0,471.30,6944.44,1,1,15,120,144344,0.0000,4162,4019,59,28277.78,1,4,22
4946000,1,29,0,589.44,6100.00,0,0,16,119,169893,0.0000,4114,3964,60,35366.67,1,4,28
4946500,9,48,0,645.14,6100.00,0,1,20,141,327491,0.0000,5360,5062,72,46450.00,1,4,48
4948500,3,25,0,387.50,3300.00,1,1,14,96,104723,0.0000,2982,2920,47,18600.00,1,4,25
4950500,10,134,0,507.87,4500.00,1,1,8,144,510511,0.0000,5573,5291,71,36566.67,1,4,53
4953500,4,28,0,565.00,6000.00,1,1,14,120,155058,0.0000,4162,3989,59,33900.00,1,4,29
4962500,6,73,0,549.65,4250.00,1,1,14,144,323264,0.0000,5650,5326,71,39575.00,1,4,62
4964500,0,23,0,591.67,6500.00,1,1,12,96,93560,0.0000,2890,2846,47,28400.00,1,4,23
4966500,5,42,0,567.16,5100.00,1,1,18,142,283985,0.0000,5500,5280,71,40835.71,1,4,42
4971500,13,23,0,336.67,4100.00,1,1,20,120,172871,0.0000,4388,4227,59,20200.00,1,4,22
4973500,15,25,0,475.00,5700.00,1,1,16,96,119714,0.0000,3069,3004,47,22800.00,1,4,25
4974500,2,22,0,411.67,5000.00,1,1,15,120,145890,0.0000,4332,4177,59,24700.00,1,4,21
4978500,7,28,0,481.67,6100.00,1,1,12,117,153440,0.0000,4353,4160,59,28900.00,0,4,28
4980500,11,34,0,643.33,5300.00,0,0,19,120,195871,0.0000,4180,4013,60,38600.00,1,4,35
4983500,14,30,0,423.06,5333.33,1,1,18,120,198794,0.0000,4515,4335,59,25383.33,1,4,29
4988500,8,40,0,734.17,6050.00,1,1,19,120,214016,0.0000,4202,4059,59,44050.00,1,4,40
4996000,1,54,0,674.53,5300.00,1,2,18,117,223203,0.0000,4167,4014,59,40471.98,1,4,50
4996500,9,37,0,500.89,6214.29,1,2,20,142,259044,0.0000,5396,5098,71,36064.29,1,4,36
4996500,12,35,0,786.46,7100.00,1,1,15,96,133225,0.0000,3035,2978,47,37750.00,1,4,35
4999500,3,32,0,605.56,7100.00,1,1,14,96,123351,0.0000,3014,2952,47,29066.67,1,4,32
